,brand,model,price,year,kilometer,fuel,gear
6079,Hyundai,IONIQ,24500,2019,21000,Bensiini,Automaatti
6080,Skoda,Superb,31900,2018,78000,Diesel,Automaatti
6081,Skoda,Yeti,8990,2012,172000,Bensiini,Manuaali
6082,Nissan,Note,9880,2016,67000,Bensiini,Manuaali
6083,Volkswagen,Passat,5990,2010,242270,Diesel,Automaatti
6084,Skoda,Superb,23490,2016,117000,Diesel,Automaatti
6085,Renault,Scenic,8900,2014,198000,Diesel,Automaatti
6087,Fiat,500,19900,2012,57600,Bensiini,Automaatti
6088,BMW,X3,16490,2012,276000,Diesel,Automaatti
6089,Lexus,IS,21880,2015,186000,Hybridi,Automaatti
6090,Nissan,Qashqai,15990,2016,59000,Bensiini,Manuaali
6091,Volvo,V70,150,1997,400000,Bensiini,Manuaali
6092,Hyundai,i20,8400,2017,89000,Bensiini,Manuaali
6093,Volvo,V60,12900,2011,198000,Bensiini,Manuaali
6094,Volkswagen,Passat,7200,2012,259000,Diesel,Automaatti
6095,KIA,Rio,8150,2015,82000,Bensiini,Manuaali
6096,Volkswagen,Jetta,8850,2010,99000,Bensiini,Manuaali
6097,Mazda,3,14990,2014,103000,Bensiini,Automaatti
6098,Honda,Accord,8450,2013,219000,Bensiini,Manuaali
6099,Mitsubishi,Outlander,6990,2007,184000,Bensiini,Manuaali
6100,KIA,Stonic,24260,2021,0,Bensiini,Automaatti
6102,Toyota,RAV4,13800,2011,197750,Diesel,Manuaali
6103,Mercedes-Benz,CLK,3650,2002,170000,Bensiini,Manuaali
6104,Mercedes-Benz,Sprinter,76980,2021,20,Diesel,Automaatti
6105,Peugeot,5008,6650,2012,198100,Diesel,Manuaali
6106,Volvo,V90,35900,2017,140000,Diesel,Automaatti
6107,Toyota,Corolla,29480,2019,48000,Hybridi,Automaatti
6108,Audi,A5,16380,2010,149000,Bensiini,Automaatti
6109,Peugeot,308,11900,2010,129000,Bensiini,Manuaali
6111,Nissan,Primera,2690,2005,242000,Bensiini,Manuaali
6112,BMW,530,25900,2013,148000,Diesel,Automaatti
6113,Skoda,Octavia,25900,2019,72000,Kaasu,Automaatti
6114,Toyota,Yaris,25880,2020,3000,Hybridi,Automaatti
6115,KIA,Optima,22900,2019,49000,Diesel,Automaatti
6116,Mercedes-Benz,C 200,9900,2009,245000,Diesel,Automaatti
6118,BMW,X4,38900,2016,63000,Diesel,Automaatti
6119,Mercedes-Benz,GLC 350,56790,2018,32000,Hybridi,Automaatti
6120,Mercedes-Benz,E 220,12990,2009,209000,Diesel,Automaatti
6121,Mercedes-Benz,GLE 350,119800,2021,500,Hybridi,Automaatti
6122,Chevrolet,Corvette,61900,2007,64000,Bensiini,Manuaali
6123,Volvo,XC60,31900,2016,105000,Diesel,Automaatti
6124,Volkswagen,Golf,18980,2019,17000,Bensiini,Manuaali
6125,Opel,Vectra,850,2002,310000,Bensiini,-
6126,BMW,320,25490,2017,106000,Diesel,Automaatti
6127,Volvo,V70,8450,2006,261000,Bensiini,Automaatti
6128,Smart,Fortwo,3900,2006,83000,Bensiini,Automaatti
6129,Volkswagen,Golf,18400,2016,80000,Bensiini,Automaatti
6130,Audi,A4,15270,2014,189000,Diesel,Automaatti
6131,Honda,CR-V,5800,2009,330000,Diesel,Manuaali
6132,Nissan,Almera,469,2004,245000,Bensiini,Manuaali
6133,Toyota,Yaris,16880,2019,32000,Bensiini,Automaatti
6134,Volvo,V70,26880,2016,98000,Diesel,Automaatti
6135,Ford,Fiesta,13900,2015,29000,Bensiini,Manuaali
6136,Opel,Insignia,11500,2011,184000,Diesel,Automaatti
6137,Volkswagen,Bora,2250,2003,248000,Bensiini,Manuaali
6138,Toyota,Avensis,16480,2015,147000,Bensiini,Automaatti
6139,Nissan,Juke,10900,2012,81200,Bensiini,Manuaali
6140,BMW,318,12900,2008,64000,Bensiini,Automaatti
6141,Toyota,Corolla,11900,2014,189000,Bensiini,Automaatti
6142,Mercedes-Benz,GLC 250,39900,2016,97000,Diesel,Automaatti
6143,Dacia,Sandero,6990,2014,40000,Bensiini,Manuaali
6144,Toyota,Yaris,11890,2012,94399,Bensiini,Automaatti
6145,Nissan,Qashqai,9900,2014,223000,Diesel,Manuaali
6146,Toyota,Yaris,15500,2015,118000,Hybridi,Automaatti
6147,Toyota,Verso,25970,2017,29000,Bensiini,Automaatti
6148,Mercedes-Benz,Sprinter,87300,2021,2000,Diesel,Automaatti
6149,Toyota,Auris,20980,2018,55000,Hybridi,Automaatti
6150,Ford,Fiesta,1300,2007,301300,Bensiini,-
6151,Ford,Fiesta,1700,2003,152000,Bensiini,Manuaali
6153,Hyundai,Santa Fe,7800,2009,253000,Diesel,Automaatti
6154,Volkswagen,Jetta,3000,2006,233000,Bensiini,Manuaali
6156,Volvo,S80,6400,2008,350000,Diesel,Automaatti
6157,Buick,Roadmaster,9900,1991,209000,Bensiini,Automaatti
6158,Mercedes-Benz,E-sarja,1500,1999,474000,Diesel,-
6159,Volvo,C70,10250,2008,163000,Diesel,Manuaali
6160,Volkswagen,Golf,12900,2018,187000,Diesel,Manuaali
6161,Mercedes-Benz,CLK 270,7960,2005,400000,Diesel,Automaatti
6162,Toyota,Avensis,9850,2009,141000,Bensiini,Manuaali
6163,Nissan,Juke,9700,2012,96000,Bensiini,Manuaali
6166,Ford,Fiesta,8900,2013,83000,Bensiini,Manuaali
6167,Honda,Accord,7000,2008,280000,Diesel,Manuaali
6168,Toyota,Camry,38890,2021,11000,Hybridi,Automaatti
6169,Audi,Q5,37950,2017,64000,Diesel,Automaatti
6170,Renault,Megane,917,2002,234786,Bensiini,Manuaali
6172,Skoda,Citigo,5490,2015,123000,Bensiini,Manuaali
6173,Audi,A4,4800,2006,284000,Bensiini,Automaatti
6174,Mercedes-Benz,C 180,34900,2019,33000,Bensiini,Automaatti
6175,BMW,5-sarja,1750,1999,425000,Bensiini,-
6176,Volkswagen,Passat,11000,0,170000,Diesel,Automaatti
6177,Peugeot,307,999,2004,195000,Bensiini,Manuaali
6178,Mercedes-Benz,ML 350,37900,2014,180000,Diesel,Automaatti
6179,Mercedes-Benz,C 250,15500,2012,196000,Diesel,Automaatti
6180,Skoda,Octavia,1900,2006,350000,Diesel,-
6181,Ford,Ka,1370,1999,62900,Bensiini,-
6182,Mercedes-Benz,C 220,19480,2015,163000,Diesel,Automaatti
6183,Citroen,Berlingo,15900,2017,54000,Bensiini,Manuaali
6184,BMW,520,29800,2016,100086,Diesel,Automaatti
6185,Audi,A6,26900,2015,160000,Diesel,Automaatti
6186,Audi,A4,48900,2019,36000,Hybridi,Automaatti
6187,Volkswagen,Passat,700,2006,337000,-,-
6189,Skoda,Octavia,18290,2018,152000,Diesel,Manuaali
6190,Renault,Laguna,1200,2004,222000,Bensiini,-
6191,Volkswagen,Sharan,24900,2016,147000,Diesel,Manuaali
6192,Ford,Fiesta,4990,2005,205000,Bensiini,Manuaali
6193,Audi,Q3,31970,2015,76000,Bensiini,Automaatti
6194,KIA,Rio,11800,2018,41000,Bensiini,Manuaali
6195,Volvo,S60,3250,2003,377692,Bensiini,Automaatti
6196,Volkswagen,Touran,26450,2018,136970,Bensiini,Automaatti
6197,Volkswagen,Golf,27780,2020,5000,Sähkö,Automaatti
6198,Toyota,Auris,13900,2014,154000,Hybridi,Automaatti
6199,Audi,A6,16800,2012,133000,Diesel,Manuaali
6200,Volkswagen,Golf,25900,2017,65000,Diesel,Automaatti
6201,Opel,Astra,1980,2007,244000,Bensiini,Manuaali
6202,Renault,Megane,700,1997,332000,Bensiini,Manuaali
6204,Ford,Mondeo,2900,2002,254000,Bensiini,Manuaali
6205,Citroen,C-Crosser,11990,2008,244000,Diesel,Manuaali
6206,Ford,Focus,41800,2017,31000,Bensiini,Manuaali
6207,BMW,X4,38800,2015,117000,Diesel,Automaatti
6208,Skoda,Octavia,25800,2018,105000,Diesel,Automaatti
6209,Toyota,Yaris,15890,2019,24000,Bensiini,Manuaali
6210,Ford,Focus,2950,2007,20000,Bensiini,Manuaali
6213,Ford,S-Max,2500,2006,331500,Bensiini,Manuaali
6214,Ford,Fusion,5990,2011,48000,Bensiini,Manuaali
6215,Hyundai,i30,24890,2020,7000,Bensiini,Automaatti
6216,Peugeot,206,2790,2006,91000,Bensiini,Manuaali
6217,Saab,9-5,2300,2002,257000,Bensiini,Automaatti
6218,BMW,530,34890,2018,85000,Hybridi,Automaatti
6219,Mercedes-Benz,E-sarja,8700,2007,316000,Diesel,Automaatti
6220,Toyota,C-HR,26400,2017,36000,Bensiini,Automaatti
6221,Nissan,Qashqai,22900,2018,56000,Bensiini,Automaatti
6222,Mini,Cooper,5900,2002,79000,Bensiini,Manuaali
6224,Nissan,Primera,800,2002,198628,Bensiini,Manuaali
6225,BMW,3-sarja,1500,0,225000,Bensiini,Automaatti
6226,Volkswagen,Tiguan,6950,2008,335000,Diesel,Automaatti
6227,Toyota,Carina,1990,1996,237000,Bensiini,Manuaali
6228,Volkswagen,Golf,27780,2020,6000,Sähkö,Automaatti
6229,Skoda,Octavia,4850,2011,248000,Diesel,Manuaali
6230,SEAT,Leon,15290,2017,58000,Bensiini,Manuaali
6231,Volkswagen,Touareg,44900,2017,89000,Diesel,Automaatti
6232,Citroen,DS5,9900,2012,135000,Bensiini,Automaatti
6233,Saab,9-5,1700,2001,351072,Bensiini,-
6234,Volvo,XC90,6800,2006,293000,Diesel,Automaatti
6235,Ford,Focus,21980,2019,15000,Bensiini,Manuaali
6236,Skoda,Octavia,21900,2018,61000,Diesel,Automaatti
6237,Mercedes-Benz,ML 320,18990,2005,246000,Diesel,Automaatti
6239,Ford,C-Max,5890,2014,259000,Diesel,Automaatti
6240,Volkswagen,Passat,5500,2008,179256,Diesel,Manuaali
6241,Volkswagen,Passat,17500,2017,84000,Diesel,Automaatti
6242,Audi,A6,66800,2021,2000,Hybridi,Automaatti
6243,Volkswagen,Passat,14900,2014,200000,Diesel,Automaatti
6244,KIA,Rio,10990,2018,70000,Bensiini,Manuaali
6245,Volkswagen,Bora,1900,2003,300000,Bensiini,Manuaali
6246,Honda,Civic,1890,2001,220000,Bensiini,Manuaali
6247,Mercedes-Benz,Sprinter,83900,2020,2000,Diesel,Automaatti
6248,Volkswagen,Golf,28290,2016,84000,Diesel,Automaatti
6249,Audi,A4,26490,2018,132000,Bensiini,Automaatti
6250,Ford,Mondeo,2250,2004,203000,Bensiini,Manuaali
6251,Skoda,Octavia,18290,2015,137000,Diesel,Manuaali
6252,Mercedes-Benz,ML 300,14900,2010,400000,Diesel,Automaatti
6253,Toyota,RAV4,63900,2020,1000,Hybridi,Automaatti
6254,Volkswagen,Passat,31900,2018,63000,Hybridi,Automaatti
6255,Volvo,S40,5200,2011,251000,Diesel,Manuaali
6256,KIA,Cee'd,16890,2018,72000,Diesel,Manuaali
6258,Toyota,Avensis,2500,2004,378388,Diesel,Manuaali
6259,Ford,Fusion,3900,2008,136000,Bensiini,Manuaali
6260,Nissan,Qashqai,6890,2009,160000,Bensiini,Manuaali
6261,Land Rover,Range Rover Evoque,40800,2018,69000,Diesel,Automaatti
6262,Volkswagen,Tiguan,36900,2019,53000,Diesel,Automaatti
6263,Audi,A4,17890,2014,173000,Diesel,Automaatti
6264,Subaru,Outback,31880,2017,79000,Bensiini,Automaatti
6266,BMW,i8,79400,2015,40000,Hybridi,Automaatti
6267,Audi,Quattro,10100,2001,226400,Bensiini,Manuaali
6268,Toyota,Corolla,8250,2008,109000,Bensiini,Manuaali
6269,Nissan,Qashqai,4850,2011,390000,Diesel,Manuaali
6270,Ford,Fiesta,6900,2013,137000,Bensiini,Manuaali
6272,Mitsubishi,ASX,24995,2021,1,Bensiini,Automaatti
6274,BMW,X3,24800,2013,118000,Bensiini,Automaatti
6275,KIA,Cee'd,24790,2019,11000,Bensiini,Automaatti
6276,SEAT,Ibiza,7990,2011,221000,Diesel,Manuaali
6277,Volkswagen,Golf,27780,2020,3000,Sähkö,Automaatti
6278,Honda,Civic,1100,2004,265366,Bensiini,Manuaali
6279,Volvo,340,935,1986,199000,Bensiini,Manuaali
6280,Nissan,Qashqai,8700,2012,170000,Bensiini,Manuaali
6281,Volkswagen,Golf,27780,2020,3000,Sähkö,Automaatti
6282,Honda,Civic,1100,2004,265366,Bensiini,Manuaali
6283,Volvo,340,935,1986,199000,Bensiini,Manuaali
6284,Nissan,Qashqai,8700,2012,170000,Bensiini,Manuaali
6285,Mercedes-Benz,A 180,24800,2017,22000,Bensiini,Automaatti
6286,KIA,Cee'd,3890,2010,195000,Diesel,Manuaali
6287,Mitsubishi,Grandis,1210,2004,382000,Bensiini,Manuaali
6288,Mercedes-Benz,E 320,8400,2007,341000,Diesel,Automaatti
6289,Toyota,RAV4,26900,2017,66000,Hybridi,Automaatti
6290,Toyota,Yaris,10800,2015,94000,Hybridi,Automaatti
6291,Peugeot,206,3850,2004,217000,Bensiini,Manuaali
6292,Mercedes-Benz,ML,18980,2006,188000,Bensiini,Automaatti
6293,KIA,Cee'd,13900,2017,54000,Bensiini,Manuaali
6295,Toyota,Corolla,5690,2009,186000,Diesel,Manuaali
6296,Nissan,Qashqai,15790,2016,68000,Bensiini,Manuaali
6297,KIA,Niro,22700,2017,112000,Hybridi,Automaatti
6298,Suzuki,SX4,22900,2017,57000,Bensiini,Automaatti
6299,Suzuki,Jimny,6899,2002,151000,Bensiini,Manuaali
6300,Honda,Civic,10900,2014,205000,Bensiini,Automaatti
6301,Toyota,C-HR,25680,2018,38500,Bensiini,Automaatti
6302,Mercedes-Benz,C-sarja,450,1998,360000,Bensiini,-
6303,Volkswagen,Golf,14900,2015,114000,Bensiini,Automaatti
6304,Toyota,Avensis,3500,2006,315000,Bensiini,Manuaali
6305,Nissan,Primera,300,2003,350000,Bensiini,-
6306,Honda,Accord,13900,2014,145000,Bensiini,Manuaali
6307,Volvo,XC40,39800,2019,69000,Diesel,Automaatti
6308,Skoda,Octavia,900,2002,330000,Diesel,Manuaali
6309,Mazda,323F,350,1999,376000,Bensiini,Manuaali
6310,Suzuki,Swift,4950,2008,152000,Bensiini,Manuaali
6311,Toyota,Auris,16590,2014,60000,Hybridi,Automaatti
6312,Volvo,XC60,19900,2011,198703,Diesel,Automaatti
6313,Mazda,626,1480,1990,154000,Bensiini,Manuaali
6314,Dacia,Duster,9990,2011,144000,Bensiini,Manuaali
6315,Toyota,Yaris,2600,2011,324000,Diesel,Manuaali
6316,Renault,Laguna,5650,2012,202500,Diesel,Manuaali
6317,Toyota,Corolla,3690,2009,245000,Diesel,Manuaali
6318,Peugeot,406,150,1998,161000,Bensiini,-
6319,Ford,Mondeo,14500,2015,123000,Diesel,Manuaali
6320,Peugeot,Partner,6900,2015,150000,Diesel,Manuaali
6321,Chevrolet,Camaro,34900,1967,111111,Bensiini,Automaatti
6322,Ford,Mondeo,700,2003,232000,Bensiini,Automaatti
6323,Honda,Accord,12990,2010,115000,Diesel,Automaatti
6324,Opel,Crossland X,20600,2019,33635,Bensiini,Manuaali
6325,Volvo,V90,32870,2018,117000,Diesel,Automaatti
6326,Mercedes-Benz,GLC 350,47800,2018,56000,Hybridi,Automaatti
6327,Volkswagen,Passat,24500,2016,96000,Hybridi,Automaatti
6328,Skoda,Octavia,9990,2014,152000,Bensiini,Manuaali
6329,Renault,Megane,7900,2005,126600,Bensiini,Manuaali
6330,Audi,A6,3900,0,330000,Bensiini,-
6331,KIA,Cee'd,5390,2012,230000,Diesel,Manuaali
6332,Hyundai,Santa Fe,5800,2006,274000,Diesel,-
6333,Chevrolet,Evanda,1800,2005,126000,Bensiini,-
6334,Opel,Grandland X,26490,2019,25495,Bensiini,Automaatti
6335,Hyundai,IONIQ,29800,2020,7500,Hybridi,Automaatti
6336,Audi,Q5,32700,2017,168000,Diesel,Automaatti
6337,Audi,A4,6800,2005,227000,Bensiini,Automaatti
6338,Honda,CR-V,20400,2015,141000,Diesel,Manuaali
6339,Citroen,C4 Cactus,8800,2014,199000,Diesel,Automaatti
6340,Volkswagen,Golf,14900,2015,133000,Bensiini,Automaatti
6341,Citroen,C4,5900,2011,190000,Diesel,Automaatti
6342,Volvo,S60,3400,2005,310000,Kaasu,Manuaali
6343,Volkswagen,Golf,27780,2020,5000,Sähkö,Automaatti
6344,Ford,Mondeo,7199,2010,172259,Bensiini,Manuaali
6345,Mercedes-Benz,C 220,27990,2016,74000,Diesel,Automaatti
6346,Volvo,V70,3950,2002,295000,Bensiini,Automaatti
6348,Volkswagen,Golf,28900,2020,7000,Sähkö,Automaatti
6349,Volkswagen,Passat,20990,2015,114000,-,Automaatti
6350,Volvo,S60,15500,2011,144000,Bensiini,Automaatti
6351,Ford,Focus,19980,2019,114000,Diesel,Automaatti
6352,Opel,Adam,7980,2015,106000,Bensiini,Manuaali
6353,Volkswagen,Passat,10800,2013,179000,Bensiini,Automaatti
6354,SEAT,Alhambra,25900,2016,96300,Diesel,Automaatti
6355,Peugeot,208,12990,2015,68000,Bensiini,Automaatti
6356,BMW,M850i,164900,2019,38500,Bensiini,Automaatti
6357,SEAT,Arona,18800,2020,16000,Bensiini,Manuaali
6358,BMW,118,21990,2017,46000,Bensiini,Automaatti
6359,Volvo,850,2300,1994,393000,Bensiini,Manuaali
6360,Citroen,C3,1190,2003,208000,Bensiini,Manuaali
6361,Audi,Q5,16480,2012,209000,Diesel,Automaatti
6362,Mercedes-Benz,200,2300,1993,750000,Diesel,-
6363,BMW,225,26800,2016,72000,Hybridi,Automaatti
6364,Mini,One,8900,2007,113000,Bensiini,Manuaali
6365,Ford,Ranchero,17500,1969,28500,Bensiini,Automaatti
6366,Volkswagen,Passat,500,2001,315000,Bensiini,-
6367,Volkswagen,Golf,27780,2020,9000,Sähkö,Automaatti
6368,Opel,Vectra,950,1998,315000,Bensiini,Manuaali
6369,Opel,Astra,7400,2012,148000,Diesel,Automaatti
6370,Skoda,Superb,26890,2018,63000,Bensiini,Automaatti
6371,Opel,Astra,3990,2008,189000,Bensiini,Manuaali
6372,Skoda,Octavia,10900,2016,233000,Diesel,Automaatti
6373,Toyota,RAV4,34980,2017,52000,Hybridi,Automaatti
6374,BMW,M2,64900,2017,28000,Bensiini,Automaatti
6376,Nissan,Qashqai,19390,2017,34000,Bensiini,Automaatti
6377,Toyota,C-HR,25900,2018,43000,Hybridi,Automaatti
6378,Toyota,Corolla,4200,2007,240000,Bensiini,Manuaali
6379,SEAT,Leon X-Perience,23900,2018,105000,Diesel,Automaatti
6380,BMW,5-sarja,23850,2010,133500,Bensiini,Automaatti
6381,Opel,Zafira Tourer,9990,2012,190000,Diesel,Automaatti
6382,Volkswagen,Caddy,2890,2004,366000,Diesel,Manuaali
6383,Nissan,Note,4390,2010,153000,Bensiini,Manuaali
6384,Hyundai,i40,9900,2012,154000,Diesel,Automaatti
6386,BMW,525,7500,2007,189303,Bensiini,Automaatti
6387,Volkswagen,Passat,33900,2018,19000,Hybridi,Automaatti
6388,Volkswagen,Golf,27780,2020,5000,Sähkö,Automaatti
6389,Skoda,Octavia,25400,2019,35000,Bensiini,Automaatti
6390,Nissan,Micra,6950,2011,70000,Bensiini,Manuaali
6391,Toyota,Auris,16900,2016,94000,Hybridi,Automaatti
6392,Volvo,V70,950,1999,340000,Bensiini,Manuaali
6393,Mercedes-Benz,S 350,52900,2015,198000,Diesel,Automaatti
6394,Mercedes-Benz,E 220,31870,2017,78000,Diesel,Automaatti
6395,Opel,Kadett,2700,1983,77000,Bensiini,Manuaali
6396,Mercedes-Benz,V 250,69800,2016,44000,Diesel,Automaatti
6397,Mercedes-Benz,C 180,5900,2004,199000,Bensiini,Automaatti
6398,Toyota,Aygo,2350,2010,233000,Bensiini,Manuaali
6401,Opel,Grandland X,22990,2018,47000,Bensiini,Automaatti
6402,Volkswagen,Polo,1950,2007,289000,Diesel,Manuaali
6403,Audi,A4,45890,2020,26000,Diesel,Automaatti
6404,Nissan,Qashqai+2,14400,2012,144000,Bensiini,Automaatti
6405,Mitsubishi,Outlander,19450,2015,153000,Hybridi,Automaatti
6406,SEAT,Ibiza,10990,2017,53000,Bensiini,Manuaali
6407,Skoda,Octavia,17900,2015,44000,Bensiini,Manuaali
6408,Renault,Laguna,2150,2003,166000,Bensiini,Manuaali
6409,Lexus,IS,15900,2010,211000,Bensiini,Automaatti
6410,Volvo,XC90,12900,2005,197000,Diesel,Automaatti
6411,Volvo,XC90,11900,2005,216000,Bensiini,Automaatti
6412,Mercedes-Benz,200,12900,2007,245000,Bensiini,Automaatti
6413,Porsche,Cayenne,15750,2006,174000,Bensiini,Automaatti
6414,Mercedes-Benz,E 320,7900,2006,246000,Diesel,Automaatti
6415,Saab,9-3,7300,2011,220000,Diesel,Manuaali
6416,Toyota,Corolla,1990,2002,344000,Bensiini,Manuaali
6417,Volkswagen,Passat,17250,2016,126069,Bensiini,Automaatti
6418,Nissan,Primera,800,2003,3000000,Bensiini,Manuaali
6419,Honda,HR-V,15800,2016,108000,Diesel,Manuaali
6420,Opel,Zafira,3990,2008,217000,Bensiini,Automaatti
6421,Volkswagen,Passat,39990,2021,21,-,Automaatti
6422,Hyundai,ix35,14400,2014,94000,Bensiini,Manuaali
6423,Mercedes-Benz,C 220,26900,2015,151700,Diesel,Automaatti
6424,Volvo,V70,8390,2008,415000,Diesel,Automaatti
6425,Toyota,Corolla,20900,2016,50000,Bensiini,Automaatti
6426,BMW,3-sarja,1900,2003,266000,Bensiini,Automaatti
6427,Skoda,Octavia,19900,2018,82000,Diesel,Automaatti
6428,Mercedes-Benz,Vito,26900,2015,353000,Diesel,Automaatti
6429,Nissan,Qashqai,17900,2018,86000,Bensiini,Manuaali
6430,BMW,X5,42800,2015,172000,Diesel,Automaatti
6432,Audi,A4,28900,2017,83000,Diesel,Automaatti
6433,BMW,X2,35350,2018,58000,Bensiini,Automaatti
6434,Toyota,Yaris Verso 1.3vvt-i 2004,1900,2004,364400,Bensiini,Manuaali
6435,Nissan,Qashqai,16800,2017,58000,Bensiini,Automaatti
6436,Mercedes-Benz,SL,9700,1991,203000,Bensiini,Automaatti
6437,Volkswagen,Passat,19900,2018,162000,Diesel,Automaatti
6438,Subaru,Legacy,500,1997,246228,Bensiini,Manuaali
6439,Skoda,Octavia,18250,2017,93333,Diesel,Automaatti
6440,Nissan,Almera,1500,2006,219250,Bensiini,-
6441,Peugeot,3008,4990,2009,182000,Diesel,Manuaali
6442,Skoda,Octavia,16400,2015,189700,Diesel,Automaatti
6443,Toyota,Avensis,1700,2002,321000,Bensiini,Manuaali
6444,Audi,A3,1100,1997,160000,Bensiini,Manuaali
6445,BMW,760,11890,2003,253000,Bensiini,Automaatti
6446,Mitsubishi,Outlander,23900,2016,100000,Hybridi,Automaatti
6447,BMW,116,15900,2014,90000,Bensiini,Automaatti
6448,Honda,Civic,8900,2014,221418,Diesel,Manuaali
6449,Volkswagen,Passat,23900,2015,94000,Bensiini,Automaatti
6450,BMW,520,22900,2016,166000,Diesel,Automaatti
6451,Volvo,C30,5990,2007,187000,Bensiini,Manuaali
6452,Audi,A4,500,1996,312000,Bensiini,-
6453,KIA,Sportage,13990,2011,125000,Diesel,Automaatti
6454,Audi,A3,10800,2010,143000,Bensiini,Automaatti
6455,Volvo,V60,25700,2017,164000,Diesel,Automaatti
6456,Mercedes-Benz,GLC 220,39480,2018,136907,Diesel,Automaatti
6457,Toyota,Prius,20900,2016,45000,Hybridi,Automaatti
6458,Skoda,Octavia,10800,2012,141000,Bensiini,Automaatti
6459,Chrysler,Sebring,1450,2001,257121,Bensiini,-
6460,BMW,320,34900,2018,65000,Diesel,Automaatti
6461,Ford,Focus,4900,0,203000,Diesel,Manuaali
6463,Nissan,Primera,2250,1999,149870,Bensiini,-
6464,KIA,Sportage,10990,2012,167000,Bensiini,Manuaali
6466,Toyota,Yaris,14800,2016,26000,Bensiini,Automaatti
6467,Ford,Mondeo,14900,2011,103000,Diesel,Automaatti
6469,Nissan,Qashqai,29900,2021,1,Bensiini,Automaatti
6470,Opel,Vectra,790,1997,340000,Bensiini,Manuaali
6471,KIA,Cerato,2000,2006,240000,Bensiini,Automaatti
6472,KIA,Niro,21490,2018,62000,Hybridi,Automaatti
6473,Chrysler,Voyager-sarja,7000,2010,270000,Diesel,Automaatti
6474,Volkswagen,Golf,29900,2020,6000,Sähkö,Automaatti
6475,BMW,225,22490,2018,98200,Hybridi,Automaatti
6476,Volvo,S70 Uusilla kesärenkailla,980,1998,356000,Bensiini,Manuaali
6477,Skoda,Octavia,20500,2016,94000,Diesel,Automaatti
6478,Volvo,V60,13990,2011,202000,Diesel,Automaatti
6479,Ford,Focus,3000,2007,219000,Bensiini,Manuaali
6480,Renault,Megane,6450,2013,171000,Bensiini,Manuaali
6481,Mitsubishi,Outlander,23800,2014,65000,Hybridi,Automaatti
6482,BMW,320,9690,2008,234000,Bensiini,Automaatti
6483,Mercedes-Benz,E 220,42800,2019,24000,Diesel,Automaatti
6484,Tesla,Model S,59870,2018,72000,Sähkö,Automaatti
6485,Volvo,S40,6900,2006,120000,Bensiini,Manuaali
6486,Toyota,Corolla,5950,2005,179000,Bensiini,Manuaali
6487,Toyota,Avensis,19980,2015,59000,Bensiini,Automaatti
6488,Lada,Samara,1500,1987,40000,Bensiini,Manuaali
6489,Skoda,Octavia,23850,2018,118000,Diesel,Automaatti
6490,Skoda,Superb,3200,2005,255000,Bensiini,-
6491,Volkswagen,Golf,13900,2015,137000,Diesel,Manuaali
6492,Mercedes-Benz,E 200,11500,2010,316000,Diesel,Automaatti
6493,Volkswagen,Passat,25770,2017,137000,Diesel,Automaatti
6494,Opel,Vivaro,19900,2017,165000,Diesel,Manuaali
6495,Volvo,XC60,27900,2017,99000,Diesel,Manuaali
6496,Peugeot,3008,32490,2020,16000,Diesel,Automaatti
6497,Volkswagen,T-Roc,26800,2021,2000,Bensiini,Manuaali
6498,Audi,A3,32800,2021,2000,Bensiini,Automaatti
6499,Toyota,Avensis,2800,2001,232000,Bensiini,Manuaali
6500,Dacia,Duster,11250,2011,93000,Diesel,Manuaali
6501,Lexus,ES,49900,2021,2000,Hybridi,Automaatti
6502,SEAT,Leon,1950,0,184000,Bensiini,-
6504,Peugeot,3008,38135,2021,0,Diesel,Automaatti
6505,Land Rover,Range Rover Sport,29970,2011,153000,Diesel,Automaatti
6506,Opel,Corsa,4900,2011,153000,Bensiini,Manuaali
6507,BMW,X3,29900,2015,189000,Diesel,Automaatti
6508,Nissan,Qashqai,16800,2015,71000,Bensiini,Automaatti
6509,Skoda,Octavia,7500,2014,317000,Diesel,Automaatti
6510,Ford,Focus,18900,2018,29000,Bensiini,Manuaali
6511,Audi,A3,9890,2010,164000,Diesel,Automaatti
6512,Toyota,Corolla,4500,2004,212600,Bensiini,-
6513,Mercedes-Benz,C-sarja,600,1994,405200,Bensiini,Manuaali
6514,Volkswagen,Polo,21800,2020,2000,Bensiini,Automaatti
6515,Audi,A3,20900,2015,66000,Hybridi,Automaatti
6516,Skoda,Yeti,13900,2016,195000,Bensiini,Manuaali
6517,Volkswagen,Polo,11900,2014,66000,Bensiini,Automaatti
6518,Toyota,Corolla,3290,2005,294000,Bensiini,Manuaali
6519,Audi,A4,500,2002,539089,Diesel,-
6521,Volkswagen,Golf,27780,2020,7000,Sähkö,Automaatti
6522,Mitsubishi,L200,15900,2009,132000,Diesel,Manuaali
6523,Volkswagen,Golf,9480,2013,157600,Bensiini,Manuaali
6525,Opel,Astra,11900,2016,110000,Bensiini,Manuaali
6526,Audi,Q3,30990,2018,48000,Bensiini,Automaatti
6527,Volvo,V60,30990,2017,80000,Diesel,Automaatti
6528,Tesla,Model S,59900,2018,76610,Sähkö,Automaatti
6529,Nissan,Qashqai,11990,2011,163000,Diesel,Automaatti
